"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20260721","분당선","서울숲","12158","12752","20260724"
"20260721","4호선","서울역","14803","23127","20260724"
"20260721","1호선","서울역","80212","76399","20260724"
"20260721","경부선","서울역","9701","3254","20260724"
"20260721","공항철도 1호선","서울역","13061","11618","20260724"
"20260721","경의선","서울역","3652","4450","20260724"
"20260721","신림선","서울지방병무청","3557","3891","20260724"
"20260721","신림선","서원","3970","3568","20260724"
"20260721","경부선","서정리","8456","7949","20260724"
"20260721","2호선","서초","24251","23904","20260724"
"20260721","분당선","서현","26254","26729","20260724"
"20260721","6호선","석계","10554","10754","20260724"
"20260721","경원선","석계","9079","10208","20260724"
"20260721","경부선","석수","8046","7406","20260724"
"20260721","9호선2~3단계","석촌","10367","9671","20260724"
"20260721","8호선","석촌","9633","10729","20260724"
"20260721","9호선2~3단계","석촌고분","8157","8153","20260724"
"20260721","2호선","선릉","66665","58569","20260724"
"20260721","분당선","선릉","14956","22434","20260724"
"20260721","과천선","선바위","7558","6913","20260724"
"20260721","9호선","선유도","10175","9438","20260724"
"20260721","9호선2~3단계","선정릉","11931","12367","20260724"
"20260721","분당선","선정릉","8399","8661","20260724"
"20260721","경부선","성균관대","15234","14848","20260724"
"20260721","경강선","성남","1651","1395","20260724"
"20260721","2호선","성수","56378","60460","20260724"
"20260721","우이신설선","성신여대입구(돈암)","3794","4004","20260724"
"20260721","4호선","성신여대입구(돈암)","22848","22257","20260724"
"20260721","경부선","성환","3844","3835","20260724"
"20260721","경부선","세류","3531","3183","20260724"
"20260721","경부선","세마","3590","3523","20260724"
"20260721","경강선","세종대왕릉","350","349","20260724"
"20260721","수인선","소래포구","4300","3967","20260724"
"20260721","경인선","소사","7864","7641","20260724"
"20260721","경원선","소요산","1309","1297","20260724"
"20260721","우이신설선","솔밭공원","2684","2579","20260724"
"20260721","우이신설선","솔샘","6248","6068","20260724"
"20260721","경인선","송내","26569","26242","20260724"
"20260721","수인선","송도","2677","2396","20260724"
"20260721","5호선","송정","6482","6274","20260724"
"20260721","경부선","송탄","4114","4053","20260724"
"20260721","8호선","송파","11288","11170","20260724"
"20260721","9호선2~3단계","송파나루","6309","6717","20260724"
"20260721","분당선","수내","13889","14074","20260724"
"20260721","7호선","수락산","12679","12879","20260724"
"20260721","안산선","수리산","4280","3561","20260724"
"20260721","경의선","수색","3405","3450","20260724"
"20260721","3호선","수서","19502","19390","20260724"
"20260721","분당선","수서","19128","20008","20260724"
"20260721","분당선","수원","7877","7633","20260724"
"20260721","경부선","수원","35930","37180","20260724"
"20260721","분당선","수원시청","14729","15670","20260724"
"20260721","4호선","수유(강북구청)","34582","35217","20260724"
"20260721","8호선","수진","5684","5172","20260724"
"20260721","4호선","숙대입구(갈월)","15364","15249","20260724"
"20260721","7호선","숭실대입구(살피재)","12773","12884","20260724"
"20260721","수인선","숭의","4679","4282","20260724"
"20260721","2호선","시청","31347","29969","20260724"
"20260721","1호선","시청","29983","30126","20260724"
"20260721","분당선","신갈","5429","5138","20260724"
"20260721","5호선","신금호","6661","7003","20260724"
"20260721","경부선","신길","8967","8076","20260724"
"20260721","5호선","신길","5629","5680","20260724"
"20260721","안산선","신길온천","2061","1833","20260724"
"20260721","6호선","신내","2","0","20260724"
"20260721","경춘선","신내","3227","3133","20260724"
"20260721","9호선","신논현","33349","34615","20260724"
"20260721","2호선","신답","1921","2236","20260724"
"20260721","2호선","신당","15553","16151","20260724"
"20260721","6호선","신당","8935","9309","20260724"
"20260721","2호선","신대방","25684","24698","20260724"
"20260721","7호선","신대방삼거리","16049","15590","20260724"
"20260721","경부선","신도림","3744","3761","20260724"
"20260721","2호선","신도림","50283","47653","20260724"
"20260721","경강선","신둔도예촌","1449","1339","20260724"
"20260721","2호선","신림","57060","56461","20260724"
"20260721","신림선","신림","2531","3039","20260724"
"20260721","9호선","신목동","5065","4592","20260724"
"20260721","9호선","신반포","5007","4787","20260724"
"20260721","9호선","신방화","7491","7374","20260724"
"20260721","3호선","신사","28519","30245","20260724"
"20260721","우이신설선","신설동","2630","2496","20260724"
"20260721","2호선","신설동","3707","3773","20260724"
"20260721","1호선","신설동","15520","14954","20260724"
"20260721","4호선","신용산","23307","25052","20260724"
"20260721","중앙선","신원","144","142","20260724"
"20260721","경원선","신이문","9243","8429","20260724"
"20260721","5호선","신정(은행정)","14661","12121","20260724"
"20260721","2호선","신정네거리","10404","10747","20260724"
"20260721","장항선","신창(순천향대)","1101","1107","20260724"
"20260721","2호선","신촌","38572","38367","20260724"
"20260721","경의선","신촌","1153","1416","20260724"
"20260721","수인선","신포","1615","1706","20260724"
"20260721","7호선","신풍","12997","12309","20260724"
"20260721","8호선","신흥","5621","5746","20260724"
"20260721","4호선","쌍문","30479","28541","20260724"
"20260721","장항선","쌍용(나사렛대)","2420","2262","20260724"
"20260721","장항선","아산","3548","3274","20260724"
"20260721","중앙선","아신","465","490","20260724"
"20260721","5호선","아차산(어린이대공원후문)","14039","14025","20260724"
"20260721","2호선","아현","11672","10928","20260724"
"20260721","3호선","안국","26215","26868","20260724"
"20260721","안산선","안산","11531","10404","20260724"
"20260721","6호선","안암(고대병원앞)","12592","12418","20260724"
"20260721","경부선","안양","21602","21227","20260724"
"20260721","8호선","암사","17213","15986","20260724"
"20260721","8호선","암사역사공원","7788","6899","20260724"
"20260721","3호선","압구정","34040","36299","20260724"
"20260721","분당선","압구정로데오","19104","20593","20260724"
"20260721","5호선","애오개","7419","7186","20260724"
"20260721","경의선","야당","7533","7479","20260724"
"20260721","수인선","야목","800","663","20260724"
"20260721","분당선","야탑","26396","28006","20260724"
"20260721","3호선","약수","13539","13037","20260724"
"20260721","6호선","약수","3857","3920","20260724"
"20260721","중앙선","양수","1796","1837","20260724"
"20260721","중앙선","양원","3482","3384","20260724"
"20260721","3호선","양재(서초구청)","41576","43699","20260724"
"20260721","중앙선","양정","504","441","20260724"
"20260721","경원선","양주","6563","6204","20260724"
"20260721","2호선","양천구청","7156","7575","20260724"
"20260721","9호선","양천향교","12294","12819","20260724"
"20260721","5호선","양평","9748","9638","20260724"
"20260721","중앙선","양평","3011","2966","20260724"
"20260721","7호선","어린이대공원(세종대)","13928","13757","20260724"
"20260721","수인선","어천","1384","1325","20260724"
"20260721","9호선2~3단계","언주","13821","14127","20260724"
"20260721","5호선","여의나루","12143","14023","20260724"
"20260721","9호선","여의도","36052","34782","20260724"
"20260721","5호선","여의도","34248","36259","20260724"
"20260721","경강선","여주","2793","2707","20260724"
"20260721","경인선","역곡","25140","25145","20260724"
"20260721","2호선","역삼","58717","66185","20260724"
"20260721","6호선","역촌","4386","5014","20260724"
"20260721","수인선","연수","4424","4463","20260724"
"20260721","6호선","연신내","5","0","20260724"
"20260721","3호선","연신내","38169","36686","20260724"
"20260721","경원선","연천","855","856","20260724"
"20260721","9호선","염창","19495","18727","20260724"
"20260721","경부선","영등포","40516","40406","20260724"
"20260721","5호선","영등포구청","5812","5805","20260724"
"20260721","2호선","영등포구청","25399","26326","20260724"
"20260721","5호선","영등포시장","12192","11609","20260724"
"20260721","공항철도 1호선","영종","4565","4646","20260724"
"20260721","분당선","영통","9339","9403","20260724"
"20260721","5호선","오금","4120","4178","20260724"
"20260721","3호선","오금","7330","6569","20260724"
"20260721","경인선","오류동","11649","11097","20260724"
"20260721","분당선","오리","11761","10213","20260724"
"20260721","5호선","오목교(목동운동장앞)","22319","23939","20260724"
"20260721","수인선","오목천","3953","3552","20260724"
"20260721","중앙선","오빈","315","315","20260724"
"20260721","경부선","오산","10058","10163","20260724"
"20260721","경부선","오산대","3737","3410","20260724"
"20260721","안산선","오이도","7474","7439","20260724"
"20260721","3호선","옥수","9677","9882","20260724"
"20260721","경원선","옥수","42","37","20260724"
"20260721","7호선","온수(성공회대입구)","10375","9342","20260724"
"20260721","경인선","온수(성공회대입구)","6312","5816","20260724"
"20260721","장항선","온양온천","4037","4084","20260724"
"20260721","9호선2~3단계","올림픽공원(한국체대)","8158","8302","20260724"
"20260721","5호선","올림픽공원(한국체대)","5027","4200","20260724"
"20260721","2호선","왕십리(성동구청)","16621","14721","20260724"
"20260721","경원선","왕십리(성동구청)","16658","17093","20260724"
"20260721","5호선","왕십리(성동구청)","5061","5419","20260724"
"20260721","경원선","외대앞","11764","11687","20260724"
"20260721","2호선","용답","3106","3020","20260724"
"20260721","2호선","용두(동대문구청)","2410","2445","20260724"
"20260721","7호선","용마산(용마폭포공원)","6086","5657","20260724"
"20260721","중앙선","용문","1776","1742","20260724"
"20260721","경부선","용산","44259","44758","20260724"
"20260721","5호선","우장산","16156","16089","20260724"
"20260721","중앙선","운길산","583","527","20260724"
"20260721","공항철도 1호선","운서","10320","10931","20260724"
"20260721","경의선","운정","7841","7516","20260724"
"20260721","경의선","운천","1","2","20260724"
"20260721","일산선","원당","11882","11593","20260724"
"20260721","중앙선","원덕","273","276","20260724"
"20260721","수인선","원인재","4272","4484","20260724"
"20260721","서해선","원종","5308","5324","20260724"
"20260721","일산선","원흥","11629","11311","20260724"
"20260721","경원선","월계","6359","6096","20260724"
"20260721","6호선","월곡(동덕여대)","12064","11756","20260724"
"20260721","수인선","월곶","2866","2567","20260724"
"20260721","6호선","월드컵경기장(성산)","3471","3570","20260724"
"20260721","경의선","월롱","1935","1675","20260724"
"20260721","3호선","을지로3가","14001","13868","20260724"
"20260721","2호선","을지로3가","28737","28916","20260724"
"20260721","5호선","을지로4가","7539","7614","20260724"
"20260721","2호선","을지로4가","16436","15981","20260724"
"20260721","2호선","을지로입구","56594","59390","20260724"
"20260721","경원선","응봉","1849","1463","20260724"
"20260721","6호선","응암","18556","18625","20260724"
"20260721","경부선","의왕","9796","9820","20260724"
"20260721","경원선","의정부","18601","18416","20260724"
"20260721","2호선","이대","16745","17944","20260724"
"20260721","분당선","이매","6117","5520","20260724"
"20260721","경강선","이매","1045","1017","20260724"
"20260721","7호선","이수","17770","17410","20260724"
"20260721","경강선","이천","2887","2996","20260724"
"20260721","4호선","이촌(국립중앙박물관)","10418","11266","20260724"
"20260721","경원선","이촌(국립중앙박물관)","3952","3239","20260724"
"20260721","6호선","이태원","10066","10724","20260724"
"20260721","과천선","인덕원","28195","29121","20260724"
"20260721","수인선","인천","930","1367","20260724"
"20260721","경인선","인천","3015","2374","20260724"
"20260721","공항철도 1호선","인천공항1터미널","12705","13192","20260724"
"20260721","공항철도 1호선","인천공항2터미널","11248","9614","20260724"
"20260721","수인선","인천논현","5369","5667","20260724"
"20260721","수인선","인하대","6655","6209","20260724"
"20260721","경의선","일산","10581","10437","20260724"
"20260721","3호선","일원","12685","12755","20260724"
"20260721","경의선","임진강","18","6","20260724"
"20260721","7호선","자양(뚝섬한강공원)","8645","8482","20260724"
"20260721","2호선","잠실(송파구청)","78905","78202","20260724"
"20260721","8호선","잠실(송파구청)","20011","23277","20260724"
"20260721","2호선","잠실나루","18350","17533","20260724"
"20260721","2호선","잠실새내","25543","24787","20260724"
"20260721","3호선","잠원","7938","7736","20260724"
"20260721","7호선","장승배기","10650","10557","20260724"
"20260721","7호선","장암","2880","1013","20260724"
"20260721","8호선","장지","18823","17517","20260724"
"20260721","5호선","장한평","21603","21435","20260724"
"20260721","경원선","전곡","1047","940","20260724"
"20260721","우이신설선","정릉","4706","4393","20260724"
"20260721","일산선","정발산","7197","7153","20260724"
"20260721","과천선","정부과천청사","15558","16564","20260724"
"20260721","안산선","정왕","8668","8840","20260724"
"20260721","분당선","정자","21586","22721","20260724"
"20260721","1호선","제기동","14582","14515","20260724"
"20260721","경인선","제물포","10684","10441","20260724"
"20260721","1호선","종각","45099","44141","20260724"
"20260721","1호선","종로3가","24211","21780","20260724"
"20260721","3호선","종로3가","11678","13039","20260724"
"20260721","5호선","종로3가","14118","13830","20260724"
"20260721","1호선","종로5가","24282","23807","20260724"
"20260721","9호선2~3단계","종합운동장","5486","5731","20260724"
"20260721","2호선","종합운동장","14582","16201","20260724"
"20260721","경인선","주안","17222","15587","20260724"
"20260721","일산선","주엽","9198","9074","20260724"
"20260721","분당선","죽전","13067","14642","20260724"
"20260721","7호선","중계","15556","14389","20260724"
"20260721","7호선","중곡","11735","11317","20260724"
"20260721","경인선","중동","9285","8798","20260724"
"20260721","중앙선","중랑","5661","5353","20260724"
"20260721","안산선","중앙","18419","18811","20260724"
"20260721","9호선2~3단계","중앙보훈병원","15347","13350","20260724"
"20260721","7호선","중화","11840","11993","20260724"
"20260721","9호선","증미","9310","9217","20260724"
"20260721","6호선","증산(명지대앞)","9708","9574","20260724"
"20260721","3호선","지축","8070","8473","20260724"
"20260721","일산선","지축","3","0","20260724"
"20260721","중앙선","지평","66","92","20260724"
"20260721","경원선","지행","6188","6344","20260724"
"20260721","경부선","직산","1004","994","20260724"
"20260721","경부선","진위","1743","1632","20260724"
"20260721","경원선","창동","3156","3396","20260724"
"20260721","4호선","창동","25758","27026","20260724"
"20260721","6호선","창신","3873","3114","20260724"
"20260721","경춘선","천마산","1573","1461","20260724"
"20260721","경부선","천안","5309","5445","20260724"
"20260721","7호선","천왕","13049","12810","20260724"
"20260721","8호선","천호(풍납토성)","19041","21321","20260724"
"20260721","5호선","천호(풍납토성)","21419","20600","20260724"
"20260721","7호선","철산","24148","24889","20260724"
"20260721","6호선","청구","4187","4119","20260724"
"20260721","5호선","청구","3822","3650","20260724"
"20260721","7호선","청담","20694","22646","20260724"
"20260721","공항철도 1호선","청라국제도시","8518","8142","20260724"
"20260721","경원선","청량리(서울시립대입구)","16215","16570","20260724"
"20260721","1호선","청량리(서울시립대입구)","22322","21901","20260724"
"20260721","분당선","청명","5154","4864","20260724"
"20260721","경원선","청산","137","117","20260724"
"20260721","경춘선","청평","1679","1534","20260724"
"20260721","경강선","초월","3999","3805","20260724"
"20260721","안산선","초지","4895","4875","20260724"
"20260721","4호선","총신대입구(이수)","20058","21423","20260724"
"20260721","경춘선","춘천","1239","1066","20260724"
"20260721","4호선","충무로","34177","35289","20260724"
"20260721","2호선","충정로(경기대입구)","11621","12278","20260724"
"20260721","5호선","충정로(경기대입구)","5882","5966","20260724"
"20260721","경의선","탄현","7852","7560","20260724"
"20260721","장항선","탕정","2069","1913","20260724"
"20260721","6호선","태릉입구","5865","6126","20260724"
"20260721","7호선","태릉입구","8473","8189","20260724"
"20260721","분당선","태평","13308","12718","20260724"
"20260721","경춘선","퇴계원","3461","3153","20260724"
"20260721","경의선","파주","1166","879","20260724"
"20260721","경강선","판교","6630","6688","20260724"
"20260721","중앙선","팔당","697","700","20260724"
"20260721","경춘선","평내호평","6480","6411","20260724"
"20260721","과천선","평촌","19880","19349","20260724"
"20260721","경부선","평택","11524","11250","20260724"
"20260721","경부선","평택지제","4826","4566","20260724"
"20260721","경의선","풍산","6365","5921","20260724"
"20260721","7호선","하계","18378","17400","20260724"
"20260721","5호선","하남검단산","6995","6496","20260724"
"20260721","5호선","하남시청(덕풍?신장)","9372","8825","20260724"
"20260721","5호선","하남풍산","5399","5289","20260724"
"20260721","7호선","학동","25961","26364","20260724"
"20260721","3호선","학여울","2076","2111","20260724"
"20260721","6호선","한강진","9214","11156","20260724"
"20260721","경의선","한국항공대","1970","1840","20260724"
"20260721","경원선","한남","3486","3524","20260724"
"20260721","안산선","한대앞","8893","8949","20260724"
"20260721","4호선","한성대입구(삼선교)","14263","13644","20260724"
"20260721","9호선2~3단계","한성백제","3680","3395","20260724"
"20260721","2호선","한양대","9831","10481","20260724"
"20260721","분당선","한티","17585","18938","20260724"
"20260721","6호선","합정","13165","13183","20260724"
"20260721","2호선","합정","31245","33241","20260724"
"20260721","5호선","행당","8583","7785","20260724"
"20260721","경의선","행신","7587","7700","20260724"
"20260721","4호선","혜화","38382","38381","20260724"
"20260721","수인선","호구포","4185","4444","20260724"
"20260721","경의선","홍대입구","2215","2395","20260724"
"20260721","공항철도 1호선","홍대입구","14955","14025","20260724"
"20260721","2호선","홍대입구","66908","71323","20260724"
"20260721","3호선","홍제","18568","17433","20260724"
"20260721","우이신설선","화계","4032","3741","20260724"
"20260721","5호선","화곡","30656","28541","20260724"
"20260721","6호선","화랑대(서울여대입구)","11613","9608","20260724"
"20260721","경부선","화서","10957","10767","20260724"
"20260721","일산선","화정","17887","18233","20260724"
"20260721","중앙선","회기","26013","24782","20260724"
"20260721","경원선","회룡","13408","13137","20260724"
"20260721","4호선","회현(남대문시장)","29150","30301","20260724"
"20260721","6호선","효창공원앞","8049","7142","20260724"
"20260721","경의선","효창공원앞","3343","3828","20260724"
"20260721","9호선","흑석(중앙대입구)","9565","9812","20260724"
"20260720","우이신설선","4.19민주묘지","3128","3002","20260723"
"20260720","경원선","가능","6524","6282","20260723"
"20260720","8호선","가락시장","9011","9876","20260723"
"20260720","3호선","가락시장","9454","9097","20260723"
"20260720","7호선","가산디지털단지","49787","50627","20260723"
"20260720","경부선","가산디지털단지","18593","21726","20260723"
"20260720","9호선","가양","22955","22644","20260723"
"20260720","우이신설선","가오리","4516","4531","20260723"
"20260720","경의선","가좌","6137","5827","20260723"
"20260720","분당선","가천대","7185","7349","20260723"
"20260720","경춘선","가평","1791","2166","20260723"
"20260720","경인선","간석","5881","5580","20260723"
"20260720","경춘선","갈매","2844","2538","20260723"
"20260720","2호선","강남","88505","80886","20260723"
"20260720","분당선","강남구청","10162","11815","20260723"
"20260720","7호선","강남구청","17400","19257","20260723"
"20260720","5호선","강동","20231","19554","20260723"
"20260720","8호선","강동구청","11621","12110","20260723"
"20260720","경의선","강매","3304","2757","20260723"
"20260720","2호선","강변(동서울터미널)","27871","24258","20260723"
"20260720","5호선","강일","6359","6038","20260723"
"20260720","경춘선","강촌","290","307","20260723"
"20260720","5호선","개롱","6981","7192","20260723"
"20260720","경인선","개봉","23222","22844","20260723"
"20260720","분당선","개포동","4000","4116","20260723"
"20260720","9호선","개화","2658","1766","20260723"
"20260720","5호선","개화산","6504","6399","20260723"
"20260720","5호선","거여","10859","10871","20260723"
"20260720","7호선","건대입구","14301","14384","20260723"
"20260720","2호선","건대입구","35807","36818","20260723"
"20260720","공항철도 1호선","검암","6046","6231","20260723"
"20260720","경강선","경기광주","8961","8406","20260723"
"20260720","과천선","경마공원","778","728","20260723"
"20260720","3호선","경복궁(정부서울청사)","24129","24146","20260723"
"20260720","3호선","경찰병원","8555","8566","20260723"
"20260720","공항철도 1호선","계양","9400","9506","20260723"
"20260720","5호선","고덕","11392","11265","20260723"
"20260720","6호선","고려대(종암)","8678","8331","20260723"
"20260720","수인선","고색","6081","5695","20260723"
"20260720","7호선","고속터미널","17809","15002","20260723"
"20260720","9호선","고속터미널","14345","18505","20260723"
"20260720","3호선","고속터미널","40229","37025","20260723"
"20260720","안산선","고잔","8972","8490","20260723"
"20260720","경의선","곡산","581","584","20260723"
"20260720","경강선","곤지암","2032","2075","20260723"
"20260720","경의선","공덕","4550","3564","20260723"
"20260720","6호선","공덕","21040","20401","20260723"
"20260720","5호선","공덕","15873","16533","20260723"
"20260720","공항철도 1호선","공덕","3608","4298","20260723"
"20260720","7호선","공릉(서울과학기술대)","12465","12438","20260723"
"20260720","9호선","공항시장","2942","3241","20260723"
"20260720","공항철도 1호선","공항화물청사","2011","2107","20260723"
"20260720","과천선","과천","5304","4906","20260723"
"20260720","경부선","관악","6930","6851","20260723"
"20260720","신림선","관악산(서울대)","2768","2577","20260723"
"20260720","5호선","광나루(장신대)","12289","11936","20260723"
"20260720","경부선","광명","4004","3384","20260723"
"20260720","7호선","광명사거리","23270","23013","20260723"
"20260720","경원선","광운대","8191","7843","20260723"
"20260720","5호선","광화문(세종문화회관)","35792","37601","20260723"
"20260720","6호선","광흥창(서강)","10301","9836","20260723"
"20260720","3호선","교대(법원.검찰청)","18032","10370","20260723"
"20260720","2호선","교대(법원.검찰청)","33779","40157","20260723"
"20260720","경부선","구로","16680","16494","20260723"
"20260720","2호선","구로디지털단지","60809","60549","20260723"
"20260720","분당선","구룡","3628","3628","20260723"
"20260720","중앙선","구리","7322","7686","20260723"
"20260720","9호선","구반포","3064","2700","20260723"
"20260720","6호선","구산","8736","6975","20260723"
"20260720","분당선","구성","7900","7927","20260723"
"20260720","2호선","구의(광진구청)","31043","30949","20260723"
"20260720","경인선","구일","6775","6787","20260723"
"20260720","3호선","구파발","23367","22289","20260723"
"20260720","중앙선","국수","685","662","20260723"
"20260720","9호선","국회의사당","19294","20299","20260723"
"20260720","5호선","군자(능동)","12178","13188","20260723"
"20260720","7호선","군자(능동)","16163","13089","20260723"
"20260720","경부선","군포","7089","7084","20260723"
"20260720","경춘선","굴봉산","77","68","20260723"
"20260720","5호선","굽은다리(강동구민회관앞)","10038","9425","20260723"
"20260720","경춘선","금곡","1705","1626","20260723"
"20260720","경의선","금릉","4888","4767","20260723"
"20260720","경부선","금정","28728","29420","20260723"
"20260720","경부선","금천구청","10588","11005","20260723"
"20260720","경의선","금촌","6507","6016","20260723"
"20260720","3호선","금호","8324","7797","20260723"
"20260720","분당선","기흥","10740","9777","20260723"
"20260720","5호선","길동","9898","10024","20260723"
"20260720","4호선","길음","21510","21461","20260723"
"20260720","경춘선","김유정","350","317","20260723"
"20260720","서해선","김포공항","2788","4524","20260723"
"20260720","공항철도 1호선","김포공항","9546","5558","20260723"
"20260720","9호선","김포공항","5884","10841","20260723"
"20260720","5호선","김포공항","14145","8958","20260723"
"20260720","5호선","까치산","28581","27635","20260723"
"20260720","2호선","낙성대(강감찬)","29356","29149","20260723"
"20260720","7호선","남구로","17093","17793","20260723"
"20260720","수인선","남동인더스파크","2650","2955","20260723"
"20260720","3호선","남부터미널(예술의전당)","31863","32196","20260723"
"20260720","7호선","남성","11617","11170","20260723"
"20260720","경부선","남영","9628","9951","20260723"
"20260720","8호선","남위례","8479","8460","20260723"
"20260720","경춘선","남춘천","2380","2512","20260723"
"20260720","4호선","남태령","1453","1326","20260723"
"20260720","8호선","남한산성입구(성남법원.검찰청)","12131","11185","20260723"
"20260720","7호선","내방","16646","16627","20260723"
"20260720","9호선","노들","5222","4359","20260723"
"20260720","9호선","노량진","27804","27225","20260723"
"20260720","경부선","노량진","7749","7932","20260723"
"20260720","4호선","노원","21225","23850","20260723"
"20260720","7호선","노원","21459","22407","20260723"
"20260720","3호선","녹번","15764","14842","20260723"
"20260720","6호선","녹사평(용산구청)","4808","4792","20260723"
"20260720","경원선","녹양","4376","4196","20260723"
"20260720","경원선","녹천","4567","4006","20260723"
"20260720","7호선","논현","20757","21130","20260723"
"20260720","경의선","능곡","4497","4191","20260723"
"20260720","8호선","단대오거리","12117","11976","20260723"
"20260720","수인선","달월","104","67","20260723"
"20260720","5호선","답십리","17323","15818","20260723"
"20260720","신림선","당곡","5121","5046","20260723"
"20260720","9호선","당산","20285","20063","20260723"
"20260720","2호선","당산","19116","22013","20260723"
"20260720","경부선","당정","5953","5695","20260723"
"20260720","일산선","대곡","11903","10692","20260723"
"20260720","과천선","대공원","1391","1406","20260723"
"20260720","2호선","대림(구로구청)","24838","25540","20260723"
"20260720","7호선","대림(구로구청)","9110","8974","20260723"
"20260720","분당선","대모산입구","6121","5855","20260723"
"20260720","경부선","대방","10650","11939","20260723"
"20260720","신림선","대방","3604","2782","20260723"
"20260720","경춘선","대성리","649","992","20260723"
"20260720","안산선","대야미","5079","4607","20260723"
"20260720","3호선","대청","11204","10589","20260723"
"20260720","3호선","대치","13925","13821","20260723"
"20260720","일산선","대화","10850","8478","20260723"
"20260720","6호선","대흥(서강대앞)","10202","10631","20260723"
"20260720","경원선","덕계","6849","6308","20260723"
"20260720","중앙선","덕소","5373","5380","20260723"
"20260720","경원선","덕정","6060","5663","20260723"
"20260720","분당선","도곡","8067","8675","20260723"
"20260720","3호선","도곡","6691","6631","20260723"
"20260720","중앙선","도농","9692","8932","20260723"
"20260720","2호선","도림천","1439","1486","20260723"
"20260720","경원선","도봉","6084","5902","20260723"
"20260720","경원선","도봉산","6252","3883","20260723"
"20260720","7호선","도봉산","8690","9867","20260723"
"20260720","중앙선","도심","3046","2396","20260723"
"20260720","경인선","도원","3362","3460","20260723"
"20260720","경인선","도화","3834","3622","20260723"
"20260720","3호선","독립문","7913","7644","20260723"
"20260720","6호선","독바위","2728","2764","20260723"
"20260720","경부선","독산","17732","18099","20260723"
"20260720","6호선","돌곶이","12811","12183","20260723"
"20260720","1호선","동대문","12786","11966","20260723"
"20260720","4호선","동대문","21315","21578","20260723"
"20260720","5호선","동대문역사문화공원(DDP)","3852","4110","20260723"
"20260720","4호선","동대문역사문화공원(DDP)","20887","18093","20260723"
"20260720","2호선","동대문역사문화공원(DDP)","14865","17257","20260723"
"20260720","3호선","동대입구","8774","9578","20260723"
"20260720","경원선","동두천","1684","1604","20260723"
"20260720","경원선","동두천중앙","3174","2871","20260723"
"20260720","6호선","동묘앞","9474","9812","20260723"
"20260720","1호선","동묘앞","7627","7835","20260723"
"20260720","경인선","동암","14869","14730","20260723"
"20260720","경인선","동인천","12871","11755","20260723"
"20260720","4호선","동작(현충원)","1471","1539","20260723"
"20260720","9호선","동작(현충원)","1797","1546","20260723"
"20260720","경부선","두정","6392","6578","20260723"
"20260720","5호선","둔촌동","13821","13834","20260723"
"20260720","9호선2~3단계","둔촌오륜","5301","5131","20260723"
"20260720","9호선","등촌","13949","13524","20260723"
"20260720","공항철도 1호선","디지털미디어시티","15377","14690","20260723"
"20260720","경의선","디지털미디어시티","2565","2412","20260723"
"20260720","6호선","디지털미디어시티","15753","17415","20260723"
"20260720","2호선","뚝섬","26024","27641","20260723"
"20260720","5호선","마곡","18220","18260","20260723"
"20260720","공항철도 1호선","마곡나루(서울식물원)","16114","15768","20260723"
"20260720","9호선","마곡나루(서울식물원)","16821","16213","20260723"
"20260720","일산선","마두","8137","8249","20260723"
"20260720","7호선","마들","14125","13339","20260723"
"20260720","경춘선","마석","4041","3906","20260723"
"20260720","5호선","마장","6220","5827","20260723"
"20260720","5호선","마천","7526","6670","20260723"
"20260720","5호선","마포","16608","17008","20260723"
"20260720","6호선","마포구청","15470","14334","20260723"
"20260720","중앙선","망우","7588","7286","20260723"
"20260720","6호선","망원","15024","16198","20260723"
"20260720","경원선","망월사","7600","7771","20260723"
"20260720","분당선","망포","16036","15743","20260723"
"20260720","분당선","매교","5622","5574","20260723"
"20260720","3호선","매봉","14625","14033","20260723"
"20260720","분당선","매탄권선","5886","5717","20260723"
"20260720","7호선","먹골","10892","11001","20260723"
"20260720","7호선","면목","14883","14679","20260723"
"20260720","4호선","명동","37985","38924","20260723"
"20260720","5호선","명일","8477","8477","20260723"
"20260720","경부선","명학","8706","8788","20260723"
"20260720","8호선","모란","5064","3809","20260723"
"20260720","분당선","모란","19004","19519","20260723"
"20260720","5호선","목동","17466","19344","20260723"
"20260720","8호선","몽촌토성(평화의문)","8933","8870","20260723"
"20260720","3호선","무악재","4490","4396","20260723"
"20260720","2호선","문래","24908","25523","20260723"
"20260720","경의선","문산","5546","5030","20260723"
"20260720","8호선","문정","26266","27897","20260723"
"20260720","분당선","미금","16174","16699","20260723"
"20260720","5호선","미사","18982","18897","20260723"
"20260720","4호선","미아(서울사이버대학)","16154","15818","20260723"
"20260720","4호선","미아사거리","26909","26387","20260723"
"20260720","안산선","반월","4310","4187","20260723"
"20260720","7호선","반포","7083","6841","20260723"
"20260720","5호선","발산","25506","26073","20260723"
"20260720","2호선","방배","16221","16758","20260723"
"20260720","5호선","방이","7673","8199","20260723"
"20260720","경원선","방학","10249","10115","20260723"
"20260720","5호선","방화","7498","7407","20260723"
"20260720","장항선","배방","1236","1224","20260723"
"20260720","경의선","백마","7732","7591","20260723"
"20260720","일산선","백석","10413","10414","20260723"
"20260720","경춘선","백양리","66","99","20260723"
"20260720","경인선","백운","7053","6833","20260723"
"20260720","6호선","버티고개","2418","2421","20260723"
"20260720","과천선","범계","28432","28552","20260723"
